Timestamp,CPU Idle (%),CPU User (%),CPU System (%)
12:45:08,0.1,0.0,0.1
12:45:13,0.1,0.0,0.1
12:45:18,0.1,0.0,0.1
12:45:23,0.1,0.0,0.1
12:45:28,0.1,0.0,0.1
12:45:34,0.7,0.0,0.2
12:45:39,0.1,0.0,0.0
12:45:44,0.1,0.0,0.1
12:45:49,0.1,0.0,0.1
12:45:54,0.1,0.0,0.1
12:45:59,0.1,0.0,0.1
12:46:05,1.6,0.1,0.3
12:46:10,0.6,0.0,0.1
12:46:15,0.1,0.1,0.1
12:46:20,0.1,0.0,0.1
12:46:25,0.1,0.0,0.1
12:46:30,0.1,0.0,0.1
12:46:35,0.1,0.0,0.1
12:46:40,0.1,0.0,0.1
12:46:45,0.1,0.0,0.1
12:46:50,0.2,0.0,0.1
12:46:55,0.2,0.0,0.1
12:47:00,0.3,0.0,0.1
12:47:06,0.1,0.0,0.1
12:47:11,0.1,0.0,0.0
12:47:16,0.1,0.0,0.1
12:47:21,0.1,0.0,0.1
12:47:26,0.1,0.0,0.0
12:47:31,0.1,0.0,0.1
12:47:36,0.1,0.0,0.1
12:47:41,0.1,0.0,0.0
12:47:46,0.1,0.0,0.1
12:47:51,0.1,0.0,0.1
12:47:56,0.1,0.0,0.1
12:48:01,0.1,0.0,0.1
12:48:06,0.1,0.0,0.0
12:48:11,0.1,0.0,0.0
12:48:16,0.2,0.1,0.1
12:48:21,0.1,0.0,0.1
12:48:26,0.1,0.0,0.1
12:48:31,0.1,0.0,0.0
12:48:36,0.1,0.0,0.0
12:48:41,0.1,0.0,0.1
12:48:46,0.1,0.0,0.0
12:48:51,0.1,0.0,0.0
12:48:56,0.0,0.0,0.0
12:49:01,0.1,0.0,0.0
12:49:06,0.1,0.0,0.0
12:49:11,0.1,0.0,0.0
12:49:16,0.3,0.1,0.1
12:49:21,0.1,0.0,0.0
12:49:26,0.1,0.0,0.1
12:49:31,0.1,0.0,0.0
12:49:36,0.1,0.0,0.1
12:49:41,0.1,0.0,0.0
12:49:46,0.1,0.0,0.0
12:49:51,0.1,0.0,0.1
12:49:56,0.1,0.0,0.0
12:50:01,0.1,0.0,0.1
12:50:06,0.1,0.0,0.1
12:50:11,0.1,0.0,0.1
12:50:16,0.2,0.0,0.1
12:50:21,0.1,0.0,0.0
12:50:26,0.1,0.0,0.0
12:50:32,0.1,0.0,0.1
12:50:37,0.1,0.0,0.0
12:50:42,0.1,0.0,0.1
12:50:47,0.1,0.0,0.1
12:50:52,0.1,0.0,0.0
12:50:57,0.1,0.0,0.1
12:51:02,0.2,0.1,0.1
12:51:07,0.1,0.0,0.1
12:51:12,0.1,0.0,0.1
12:51:17,0.1,0.0,0.1
12:51:22,0.1,0.0,0.1
12:51:27,0.1,0.0,0.1
12:51:32,0.1,0.0,0.1
12:51:37,0.2,0.1,0.1
12:51:42,0.2,0.0,0.1
12:51:47,0.1,0.0,0.1
12:51:52,0.1,0.0,0.0
12:51:57,0.1,0.0,0.0
12:52:02,0.1,0.0,0.1
12:52:07,0.1,0.0,0.0
12:52:12,0.1,0.0,0.1
12:52:17,0.1,0.0,0.0
12:52:22,0.1,0.0,0.0
12:52:27,0.0,0.0,0.0
12:52:32,0.1,0.0,0.1
12:52:37,0.1,0.0,0.0
12:52:42,0.1,0.0,0.1
12:52:47,0.1,0.0,0.1
12:52:52,0.1,0.0,0.0
12:52:57,0.0,0.0,0.0
12:53:02,0.1,0.1,0.1
12:53:07,0.0,0.0,0.0
12:53:12,0.1,0.0,0.1
12:53:17,0.1,0.0,0.0
12:53:22,0.1,0.0,0.1
12:53:27,0.1,0.0,0.0
12:53:32,0.0,0.0,0.0
12:53:37,0.1,0.0,0.1
12:53:42,0.1,0.0,0.0
12:53:47,0.1,0.0,0.0
12:53:53,0.1,0.0,0.0
12:53:58,0.1,0.0,0.1
12:54:03,0.1,0.0,0.1
12:54:08,0.0,0.0,0.0
12:54:13,0.1,0.0,0.1
12:54:18,0.1,0.1,0.1
12:54:23,0.1,0.0,0.1
12:54:28,0.3,0.1,0.2
12:54:33,0.2,0.0,0.0
12:54:38,0.1,0.0,0.1
12:54:43,0.1,0.0,0.1
12:54:48,0.0,0.0,0.0
12:54:53,0.1,0.0,0.1
12:54:58,0.1,0.0,0.0
12:55:03,0.1,0.0,0.1
12:55:08,0.1,0.0,0.1
12:55:13,0.1,0.0,0.0
12:55:18,0.1,0.0,0.0
12:55:23,0.1,0.0,0.1
12:55:28,0.1,0.0,0.0
12:55:33,0.1,0.0,0.1
12:55:38,0.1,0.0,0.0
12:55:43,0.1,0.0,0.1
12:55:48,0.1,0.0,0.0
12:55:53,0.1,0.0,0.1
12:55:58,0.1,0.0,0.0
12:56:03,0.1,0.0,0.1
12:56:08,0.1,0.0,0.1
12:56:13,0.1,0.0,0.0
12:56:18,0.3,0.1,0.1
12:56:23,0.1,0.0,0.0
12:56:28,0.1,0.0,0.1
12:56:33,0.1,0.0,0.1
12:56:38,0.1,0.0,0.1
12:56:43,0.1,0.0,0.1
12:56:48,0.1,0.0,0.0
12:56:53,0.1,0.0,0.1
12:56:58,0.1,0.0,0.1
12:57:03,0.1,0.0,0.0
12:57:09,0.1,0.0,0.1
12:57:14,0.1,0.0,0.1
12:57:19,0.1,0.0,0.1
12:57:24,0.1,0.0,0.1
12:57:29,0.1,0.0,0.0
12:57:34,0.1,0.0,0.1
12:57:39,0.1,0.0,0.1
12:57:44,0.1,0.0,0.0
12:57:49,0.1,0.0,0.1
12:57:54,0.1,0.0,0.1
12:57:59,0.2,0.1,0.1
12:58:04,0.1,0.0,0.1
12:58:09,0.1,0.0,0.1
12:58:14,0.1,0.0,0.1
12:58:19,0.2,0.0,0.1
12:58:24,0.1,0.0,0.1
12:58:29,0.1,0.0,0.1
12:58:34,0.1,0.0,0.1
12:58:39,0.1,0.0,0.1
12:58:44,0.1,0.0,0.1
12:58:49,0.1,0.0,0.0
12:58:54,0.1,0.0,0.1
12:58:59,0.1,0.0,0.1
12:59:04,0.1,0.0,0.1
12:59:09,0.1,0.0,0.1
12:59:14,0.1,0.0,0.1
12:59:19,0.0,0.0,0.0
12:59:24,0.1,0.0,0.0
12:59:29,0.1,0.0,0.1
12:59:34,0.1,0.0,0.1
12:59:39,0.1,0.0,0.1
12:59:44,0.1,0.0,0.0
12:59:49,0.1,0.0,0.1
12:59:54,0.1,0.0,0.1
12:59:59,0.0,0.0,0.0
13:00:04,0.2,0.0,0.1
13:00:09,0.1,0.0,0.0
13:00:14,0.1,0.0,0.0
13:00:19,0.1,0.0,0.1
13:00:25,0.1,0.0,0.1
13:00:30,0.1,0.0,0.0
13:00:35,0.1,0.0,0.1
13:00:40,0.3,0.0,0.2
13:00:45,0.1,0.0,0.0
13:00:50,0.1,0.0,0.1
13:00:55,0.1,0.0,0.1
13:01:00,0.3,0.1,0.1
13:01:05,0.1,0.0,0.0
13:01:10,0.1,0.0,0.1
13:01:15,0.1,0.0,0.1
13:01:20,0.1,0.0,0.1
13:01:25,0.1,0.0,0.0
13:01:30,0.1,0.0,0.0
13:01:35,0.2,0.0,0.1
13:01:40,0.1,0.0,0.1
13:01:45,0.1,0.0,0.0
13:01:50,0.1,0.0,0.1
13:01:55,0.1,0.0,0.1
13:02:00,0.1,0.0,0.1
13:02:05,0.1,0.0,0.0
13:02:10,0.1,0.0,0.0
13:02:15,0.1,0.1,0.0
13:02:20,0.0,0.0,0.0
13:02:25,0.1,0.0,0.1
13:02:30,0.1,0.0,0.1
13:02:35,0.1,0.0,0.0
13:02:40,0.1,0.0,0.1
13:02:45,0.1,0.0,0.1
13:02:50,0.1,0.0,0.1
13:02:55,0.1,0.0,0.1
13:03:00,0.2,0.1,0.1
13:03:05,0.1,0.0,0.1
13:03:11,0.1,0.0,0.1
13:03:16,0.1,0.0,0.1
13:03:21,0.1,0.0,0.0
13:03:26,0.1,0.0,0.0
13:03:31,0.1,0.0,0.0
13:03:36,0.1,0.0,0.1
13:03:41,0.1,0.0,0.0
13:03:46,0.1,0.0,0.1
13:03:51,0.1,0.0,0.1
13:03:56,0.1,0.0,0.1
13:04:01,0.1,0.0,0.1
13:04:06,0.1,0.0,0.1
13:04:11,0.1,0.0,0.0
13:04:16,0.1,0.0,0.1
13:04:21,0.0,0.0,0.0
13:04:26,0.4,0.1,0.2
13:04:31,0.1,0.0,0.0
13:04:36,0.1,0.0,0.1
13:04:41,0.1,0.0,0.0
13:04:46,0.1,0.0,0.0
13:04:51,0.1,0.0,0.1
13:04:56,0.1,0.0,0.0
13:05:01,0.1,0.0,0.1
13:05:06,0.1,0.0,0.0
13:05:11,0.1,0.0,0.0
13:05:16,0.1,0.0,0.1
13:05:21,0.1,0.0,0.1
13:05:26,0.1,0.0,0.1
13:05:31,0.1,0.0,0.1
13:05:36,0.1,0.0,0.0
13:05:41,0.2,0.1,0.1
13:05:46,0.2,0.1,0.1
13:05:51,0.1,0.0,0.0
13:05:57,0.1,0.0,0.1
13:06:02,0.1,0.0,0.0
13:06:07,0.1,0.0,0.0
13:06:12,0.1,0.0,0.0
13:06:17,0.1,0.0,0.0
13:06:22,0.1,0.0,0.1
13:06:27,0.1,0.0,0.0
13:06:32,0.1,0.0,0.0
13:06:37,0.1,0.0,0.1
13:06:42,0.1,0.0,0.0
13:06:47,0.1,0.0,0.1
13:06:52,0.1,0.0,0.1
13:06:57,0.1,0.0,0.0
13:07:02,0.1,0.0,0.0
13:07:07,0.1,0.0,0.0
13:07:12,0.1,0.0,0.1
13:07:17,0.1,0.0,0.1
13:07:22,0.1,0.0,0.1
13:07:27,0.1,0.0,0.1
13:07:32,0.1,0.0,0.1
13:07:37,0.1,0.0,0.0
13:07:42,0.1,0.0,0.1
13:07:47,0.1,0.0,0.1
13:07:52,0.1,0.0,0.0
13:07:57,0.1,0.0,0.1
13:08:02,0.1,0.0,0.1
13:08:07,0.1,0.0,0.0
13:08:12,0.1,0.0,0.1
13:08:17,0.2,0.1,0.1
13:08:22,0.1,0.0,0.1
13:08:27,0.1,0.0,0.1
13:08:32,0.1,0.0,0.1
13:08:37,0.1,0.0,0.1
13:08:42,0.1,0.0,0.1
13:08:47,0.1,0.0,0.0
13:08:52,0.1,0.0,0.1
13:08:57,0.1,0.0,0.1
13:09:02,0.1,0.0,0.1
13:09:07,0.0,0.0,0.0
13:09:12,0.1,0.0,0.1
13:09:17,0.1,0.0,0.1
13:09:22,0.1,0.0,0.0
13:09:28,0.1,0.0,0.1
13:09:33,0.1,0.0,0.0
13:09:38,0.1,0.0,0.1
13:09:43,0.1,0.0,0.1
13:09:48,0.0,0.0,0.0
13:09:53,0.0,0.0,0.0
13:09:58,0.1,0.0,0.1
13:10:03,0.1,0.0,0.1
13:10:08,0.1,0.0,0.0
13:10:13,0.0,0.0,0.0
13:10:18,0.2,0.0,0.1
13:10:23,0.2,0.1,0.1
13:10:28,0.1,0.0,0.0
13:10:33,0.1,0.0,0.1
13:10:38,0.1,0.0,0.1
13:10:43,0.1,0.0,0.0
13:10:48,0.1,0.0,0.0
13:10:53,0.1,0.0,0.0
13:10:58,0.2,0.0,0.1
13:11:03,0.1,0.0,0.1
13:11:08,0.1,0.0,0.0
13:11:13,0.1,0.0,0.0
13:11:18,0.1,0.0,0.1
13:11:23,0.1,0.0,0.0
13:11:28,0.1,0.0,0.0
13:11:33,0.1,0.0,0.0
13:11:38,0.1,0.0,0.1
13:11:43,0.1,0.0,0.1
13:11:48,0.1,0.0,0.0
13:11:53,0.1,0.0,0.0
13:11:58,0.1,0.0,0.1
13:12:03,0.1,0.0,0.1
13:12:08,0.0,0.0,0.0
13:12:13,0.1,0.0,0.1
13:12:18,0.1,0.0,0.1
13:12:23,0.1,0.0,0.0
13:12:28,0.1,0.0,0.0
13:12:33,0.1,0.0,0.1
13:12:38,0.0,0.0,0.0
13:12:43,0.1,0.0,0.0
13:12:49,0.1,0.1,0.1
13:12:54,0.1,0.0,0.0
13:12:59,0.1,0.0,0.1
13:13:04,0.1,0.1,0.1
13:13:09,0.1,0.0,0.1
13:13:14,0.1,0.0,0.1
13:13:19,0.2,0.0,0.1
13:13:24,0.1,0.0,0.1
13:13:29,0.1,0.0,0.1
13:13:34,0.1,0.0,0.0
13:13:39,0.1,0.0,0.0
13:13:44,0.1,0.0,0.1
13:13:49,0.1,0.0,0.1
13:13:54,0.1,0.0,0.1
13:13:59,0.1,0.0,0.1
13:14:04,0.1,0.0,0.1
13:14:09,0.0,0.0,0.0
13:14:14,0.1,0.0,0.0
13:14:19,0.1,0.0,0.0
13:14:24,0.1,0.0,0.1
13:14:29,0.1,0.0,0.1
13:14:34,0.0,0.0,0.0
13:14:39,0.1,0.0,0.1
13:14:44,0.0,0.0,0.0
13:14:49,0.1,0.0,0.1
13:14:54,0.1,0.0,0.1
13:14:59,0.0,0.0,0.0
13:15:04,0.2,0.1,0.1
13:15:09,0.0,0.0,0.0
13:15:14,0.1,0.0,0.0
13:15:19,0.1,0.0,0.1
13:15:24,0.1,0.0,0.0
13:15:29,0.1,0.0,0.1
13:15:34,0.1,0.0,0.0
13:15:39,0.1,0.0,0.0
13:15:44,0.0,0.0,0.0
13:15:49,0.1,0.0,0.1
13:15:54,0.1,0.0,0.0
13:15:59,0.1,0.0,0.1
13:16:04,0.1,0.0,0.0
13:16:10,0.1,0.0,0.1
13:16:15,0.1,0.1,0.1
13:16:20,0.1,0.0,0.0
13:16:25,0.1,0.0,0.0
13:16:30,0.1,0.0,0.1
13:16:35,0.1,0.0,0.1
13:16:40,0.1,0.0,0.0
13:16:45,0.1,0.0,0.1
13:16:50,0.1,0.0,0.1
13:16:55,0.1,0.0,0.1
13:17:00,0.1,0.0,0.1
13:17:05,0.2,0.0,0.1
13:17:10,0.2,0.1,0.1
13:17:15,0.1,0.0,0.1
13:17:20,0.1,0.0,0.1
13:17:25,0.1,0.0,0.1
13:17:30,0.1,0.0,0.1
13:17:35,0.2,0.0,0.1
13:17:40,0.1,0.0,0.0
13:17:45,0.1,0.0,0.1
13:17:50,0.1,0.0,0.0
13:17:55,0.1,0.0,0.1
13:18:00,0.1,0.0,0.1
13:18:05,0.2,0.0,0.1
13:18:10,0.1,0.0,0.0
13:18:15,0.1,0.0,0.1
13:18:20,0.1,0.0,0.1
13:18:25,0.1,0.0,0.1
13:18:30,0.1,0.0,0.1
13:18:35,0.1,0.0,0.0
13:18:40,0.1,0.0,0.1
13:18:45,0.1,0.0,0.1
13:18:50,0.1,0.0,0.0
13:18:55,0.2,0.0,0.1
13:19:00,0.1,0.0,0.1
13:19:05,0.1,0.0,0.1
13:19:10,0.1,0.0,0.1
13:19:15,0.1,0.0,0.1
13:19:20,0.1,0.0,0.1
13:19:25,0.1,0.0,0.0
13:19:31,0.1,0.0,0.0
13:19:36,0.1,0.0,0.1
13:19:41,0.1,0.0,0.1
13:19:46,0.1,0.0,0.0
13:19:51,0.1,0.0,0.1
13:19:56,0.1,0.0,0.0
13:20:01,0.2,0.1,0.1
13:20:06,0.1,0.0,0.0
13:20:11,0.1,0.0,0.1
13:20:16,0.2,0.1,0.1
13:20:21,0.1,0.0,0.1
13:20:26,0.1,0.0,0.1
13:20:31,0.1,0.0,0.0
13:20:36,0.1,0.0,0.1
13:20:41,0.1,0.0,0.1
13:20:46,0.1,0.0,0.1
13:20:51,0.1,0.0,0.1
13:20:56,0.1,0.0,0.1
13:21:01,0.1,0.0,0.1
13:21:06,0.1,0.0,0.0
13:21:11,0.1,0.0,0.1
13:21:16,0.1,0.0,0.1
13:21:21,0.1,0.0,0.0
13:21:26,0.1,0.0,0.1
13:21:31,0.1,0.0,0.1
13:21:36,0.1,0.0,0.0
13:21:41,0.1,0.0,0.1
13:21:46,0.1,0.0,0.1
13:21:51,0.1,0.0,0.1
13:21:56,0.1,0.0,0.1
13:22:01,0.1,0.0,0.1
13:22:07,0.1,0.0,0.0
13:22:12,0.2,0.1,0.1
13:22:17,0.2,0.1,0.1
13:22:22,0.4,0.2,0.2
13:22:27,0.3,0.1,0.2
13:22:32,0.1,0.0,0.1
13:22:37,0.1,0.0,0.1
13:22:42,0.1,0.0,0.1
13:22:47,0.1,0.0,0.0
13:22:52,0.1,0.0,0.0
13:22:57,0.1,0.0,0.1
13:23:02,0.2,0.1,0.1
13:23:07,0.0,0.0,0.0
13:23:12,0.1,0.0,0.0
13:23:17,0.1,0.0,0.1
13:23:22,0.1,0.0,0.1
13:23:27,0.1,0.0,0.1
13:23:32,0.1,0.0,0.1
13:23:37,0.1,0.0,0.1
13:23:42,0.1,0.0,0.0
13:23:47,0.1,0.0,0.1
13:23:52,0.1,0.0,0.0
13:23:57,0.1,0.0,0.0
13:24:02,0.1,0.0,0.1
13:24:07,0.1,0.0,0.0
13:24:12,0.1,0.0,0.1
13:24:17,0.1,0.0,0.0
13:24:22,0.1,0.0,0.1
13:24:27,0.1,0.0,0.0
13:24:32,0.1,0.0,0.1
13:24:37,0.1,0.0,0.1
13:24:42,0.1,0.0,0.1
13:24:48,0.1,0.0,0.1
13:24:53,0.1,0.0,0.1
13:24:58,0.1,0.0,0.1
13:25:03,0.1,0.0,0.1
13:25:08,0.1,0.0,0.1
13:25:13,0.1,0.0,0.1
13:25:18,0.1,0.0,0.1
13:25:23,0.1,0.0,0.1
13:25:28,0.1,0.0,0.0
13:25:33,0.0,0.0,0.0
13:25:38,0.1,0.0,0.1
13:25:43,0.1,0.0,0.1
13:25:48,0.1,0.0,0.0
13:25:53,0.1,0.0,0.0
13:25:58,0.1,0.0,0.1
13:26:03,0.1,0.0,0.1
13:26:08,0.1,0.0,0.0
13:26:13,0.1,0.0,0.1
13:26:18,0.1,0.0,0.1
13:26:23,0.1,0.0,0.1
13:26:28,0.1,0.0,0.0
13:26:33,0.1,0.0,0.1
13:26:38,0.1,0.0,0.1
13:26:43,0.1,0.0,0.1
13:26:48,0.1,0.0,0.0
13:26:53,0.1,0.0,0.1
13:26:58,0.1,0.0,0.1
13:27:03,0.1,0.0,0.1
13:27:08,0.1,0.0,0.0
13:27:13,0.1,0.0,0.0
13:27:18,0.1,0.0,0.0
13:27:23,0.1,0.0,0.0
13:27:28,0.2,0.1,0.0
13:27:33,0.1,0.0,0.1
13:27:38,0.1,0.0,0.1
13:27:43,0.1,0.0,0.1
13:27:48,0.1,0.0,0.1
13:27:53,0.1,0.0,0.1
13:27:59,0.1,0.0,0.1
13:28:04,0.1,0.0,0.1
13:28:09,0.1,0.0,0.1
13:28:14,0.1,0.0,0.1
13:28:19,0.1,0.0,0.1
13:28:24,0.1,0.0,0.1
13:28:29,0.1,0.0,0.1
13:28:34,0.1,0.0,0.1
13:28:39,0.0,0.0,0.0
13:28:44,0.1,0.0,0.1
13:28:49,0.1,0.0,0.1
13:28:54,0.1,0.0,0.0
13:28:59,0.1,0.0,0.1
13:29:04,0.1,0.0,0.1
13:29:09,0.1,0.0,0.1
13:29:14,0.1,0.0,0.0
13:29:19,0.1,0.0,0.1
13:29:24,0.1,0.0,0.1
13:29:29,0.3,0.1,0.2
13:29:34,0.2,0.0,0.1
13:29:39,0.1,0.0,0.1
13:29:44,0.1,0.0,0.1
13:29:49,0.1,0.0,0.1
13:29:54,0.1,0.0,0.0
13:29:59,0.1,0.0,0.1
13:30:04,0.2,0.1,0.1
13:30:09,0.1,0.0,0.1
13:30:14,0.0,0.0,0.0
13:30:19,0.2,0.1,0.1
13:30:24,0.1,0.0,0.0
13:30:29,0.1,0.0,0.0
